"MSN","YYYY","MM","Value","Column_Order","Description","Unit"
"LNIMPAG","1989","02","2.542","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1989","03","2.67","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1989","04","2.525","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1989","05","5.072","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1989","06","2.529","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1989","07","2.199","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1989","08","2.284","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1989","09","4.74","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1989","10","2.529","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1989","11","5.041","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1989","12","5.006","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1989","13","42.163","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","01","10.233","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","02","10.243","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","03","7.736","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","04","10.142","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","05","5.11","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","06","2.568","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","07","5.046","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","08","5.105","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","09","5.079","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","10","5.065","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","11","10.227","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","12","7.641","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1990","13","84.193","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1991","01","7.643","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1991","02","5.035","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1991","03","5.105","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1991","04","5.122","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1991","05","5.091","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1991","06","2.562","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1991","07","5.091","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1991","08","0","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1991","09","2.589","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1991","10","10.146","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1991","11","5.113","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
"LNIMPAG","1991","12","10.099","1","Natural Gas Imports from Algeria","Billion Cubic Feet"
