"MSN","YYYY","MM","Value","Column_Order","Description","Unit"
"CLIMBUS","1984","08","0.003666","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1984","09","0.002381","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1984","10","0.002593","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1984","11","0.001711","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1984","12","0.003353","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1984","13","0.032139","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","01","0.003143","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","02","0.002535","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","03","0.002565","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","04","0.005078","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","05","0.003967","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","06","0.003446","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","07","0.004429","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","08","0.006592","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","09","0.004562","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","10","0.00321","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","11","0.002785","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","12","0.006498","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1985","13","0.04881","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","01","0.003852","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","02","0.005225","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","03","0.003054","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","04","0.005351","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","05","0.004296","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","06","0.004743","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","07","0.004452","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","08","0.004277","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","09","0.004693","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","10","0.002744","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","11","0.007972","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","12","0.004635","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1986","13","0.055293","1","Coal Imports","Quadrillion Btu"
"CLIMBUS","1987","01","0.003355","1","Coal Imports","Quadrillion Btu"
