"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"PZEXPUS","200705","29.821","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200706","25.453","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200707","37.661","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200708","24.766","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200709","21.068","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200710","20.345","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200711","97.341","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200712","45.094","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200713","42.468","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200801","119.72","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200802","117.041","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200803","87.44","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200804","50.499","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200805","71.933","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200806","21.523","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200807","17.851","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200808","19.13","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200809","20.379","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200810","56.381","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200811","20.076","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200812","30.623","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200813","52.634","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200901","76.29","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200902","120.167","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200903","85.366","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200904","73.421","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200905","41.782","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200906","45.913","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200907","54.603","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200908","107.236","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200909","76.91","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200910","116.471","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200911","99.89","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200912","120.722","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","200913","84.727","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201001","131.139","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201002","94.767","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201003","94.191","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201004","93.17","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201005","121.204","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201006","90.86","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201007","105.33","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201008","94.946","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201009","104.341","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201010","120.398","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201011","119.531","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201012","138.27","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201013","109.207","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201101","127.253","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201102","105.397","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201103","155.159","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201104","174.654","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201105","148.265","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201106","123.729","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201107","101.756","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201108","114.017","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201109","133.54","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201110","58.773","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201111","121.887","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201112","123.089","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201113","123.954","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201201","164.153","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201202","144.41","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201203","151.464","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201204","187.006","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201205","145.243","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201206","159.659","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201207","167.336","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201208","155.365","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201209","148.369","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201210","188.832","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201211","232.915","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201212","203.848","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201213","170.737","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201301","162.543","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201302","188.672","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201303","284.529","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201304","282.781","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201305","308.133","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201306","267.424","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201307","274.715","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201308","294.308","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201309","333.244","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201310","407.505","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201311","409.828","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201312","399.952","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201313","301.817","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201401","355.328","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201402","341.671","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201403","330.836","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201404","406.694","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201405","450.537","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201406","383.696","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201407","435.756","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201408","403.833","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201409","462.111","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201410","548.542","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201411","424.171","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201412","522.41","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201413","422.826","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201501","510.857","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201502","661.938","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201503","470.138","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201504","628.519","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201505","582.853","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201506","538.212","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201507","606.765","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201508","596.588","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201509","739.022","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201510","604.775","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201511","697.364","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201512","750.552","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201513","614.866","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201601","865.494","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201602","875.752","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201603","682.101","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201604","700.517","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201605","854.39","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201606","761.037","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201607","751.506","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201608","664.194","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201609","656.357","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201610","870.463","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201611","832.483","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201612","1072.834","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201613","799.178","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201701","1099.603","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201702","946.666","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201703","972.742","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201704","915.882","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201705","858.644","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201706","755.857","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201707","794.796","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201708","715.671","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201709","923.482","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201710","1043.671","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201711","936.457","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201712","1001.561","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201713","913.82","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201801","849.349","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201802","818.463","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201803","889.232","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201804","876.019","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201805","1002.803","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201806","876.793","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201807","1074.876","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201808","1032.772","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201809","823.256","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201810","927.824","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201811","1038.366","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201812","1163.297","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201813","949.301","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201901","1030.015","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201902","891.801","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201903","918.343","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201904","1166.412","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201905","1085.345","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201906","1157.963","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201907","1188.152","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201908","1035.36","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201909","1123.883","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201910","1168.476","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201911","1158.924","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201912","1235.101","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","201913","1097.727","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202001","1210.18","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202002","1204.838","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202003","1266.906","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202004","1279.333","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202005","1053.777","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202006","1228.939","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202007","1243.142","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202008","1128.653","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202009","1150.031","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202010","1423.213","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202011","1330.853","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202012","1614.573","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202013","1261.663","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202101","1384.181","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202102","1143.456","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202103","1239.301","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202104","1435.043","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202105","1256.25","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202106","1390.536","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202107","1244.311","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202108","1364.856","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202109","1315.235","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202110","1237.01","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202111","1501.823","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202112","1401.714","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202113","1326.718","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202201","1341.538","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202202","1249.824","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202203","1464.291","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202204","1333.269","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202205","1365.23","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202206","1560.213","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202207","1289.347","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202208","1382.128","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202209","Not Available","3","Propane Exports","Thousand Barrels per Day"
"PZEXPUS","202210","Not Available","3","Propane Exports","Thousand Barrels per Day"
"HLEXPUS","194913","3.504","4","Total Hydrocarbon Gas Liquids Exports","Thousand Barrels per Day"
"HLEXPUS","195013","4.471","4","Total Hydrocarbon Gas Liquids Exports","Thousand Barrels per Day"
"HLEXPUS","195113","5.811","4","Total Hydrocarbon Gas Liquids Exports","Thousand Barrels per Day"
"HLEXPUS","195213","6.563","4","Total Hydrocarbon Gas Liquids Exports","Thousand Barrels per Day"
"HLEXPUS","195313","8.225","4","Total Hydrocarbon Gas Liquids Exports","Thousand Barrels per Day"
"HLEXPUS","195413","10.83","4","Total Hydrocarbon Gas Liquids Exports","Thousand Barrels per Day"
"HLEXPUS","195513","11.718","4","Total Hydrocarbon Gas Liquids Exports","Thousand Barrels per Day"
"HLEXPUS","195613","11.678","4","Total Hydrocarbon Gas Liquids Exports","Thousand Barrels per Day"
"HLEXPUS","195713","12.4","4","Total Hydrocarbon Gas Liquids Exports","Thousand Barrels per Day"
"HLEXPUS","195813","7.745","4","Total Hydrocarbon Gas Liquids Exports","Thousand Barrels per Day"
"HLEXPUS","195913","6.17","4","Total Hydrocarbon Gas Liquids Exports","Thousand Barrels per Day"
"HLEXPUS","196013","8.164","4","Total Hydrocarbon Gas Liquids Exports","Thousand Barrels per Day"
